,cell_name,cell_type_herm,Gender_herm,indegree_herm,outdegree_herm,degree_herm,instrength_herm,outstrength_herm,strength_herm,BC_wei_herm,BC_wei_norm_herm,BC_bin_herm,BC_bin_norm_herm,eccentricity_herm,CC_wei_herm,CC_bin_herm,LE_wei_herm,LE_bin_herm,cell_type_male,Gender_male,indegree_male,outdegree_male,degree_male,instrength_male,outstrength_male,strength_male,BC_wei_male,BC_wei_norm_male,BC_bin_male,BC_bin_norm_male,eccentricity_male,CC_wei_male,CC_bin_male,LE_wei_male,LE_bin_male
230,DD04,motorneuron,GS,11,0,11,106,0,106,0.0,0.0,0.0,0.0,inf,0.0147596966018473,0.209090909090909,0.02670919268362,0.369242424242424,motorneuron,GS,11,0,11,70,0,70,0.0,0.0,0.0,0.0,inf,0.0040004203967775,0.236363636363636,0.0076678143406912,0.442878787878788
231,DD05,motorneuron,GS,10,0,10,103,0,103,0.0,0.0,0.0,0.0,inf,0.0045087250379258,0.0666666666666667,0.0059626425791492,0.087037037037037,motorneuron,GS,16,0,16,186,0,186,0.0,0.0,0.0,0.0,inf,0.0102733829443289,0.241666666666667,0.0172913426555443,0.496527777777778
232,DD06,motorneuron,GS,22,2,24,153,4,157,490.0,0.0063175266238622,160.009646145671,0.0020629902032654,inf,0.0080510233410346,0.158759124087591,0.0181209044383291,0.322310566562391,motorneuron,GS,32,1,33,277,3,280,94.0,0.0007396216913731,87.5368298581579,0.0006887674272035,inf,0.0055065940279422,0.157495256166983,0.0129006359318008,0.443995662781241
233,VA01,motorneuron,GS,8,3,11,43,16,59,62.0,0.0007993605115907,30.4933427721291,0.0003931479690071,inf,0.0180768912444067,0.314814814814815,0.0287151976803273,0.501543209876543,motorneuron,GS,6,3,9,36,16,52,115.0,0.0009048563245522,109.572874644814,0.000862153988015,inf,0.0066583610866695,0.3,0.0095747360948822,0.428571428571429
234,VA02,motorneuron,GS,11,8,19,44,55,99,1065.0,0.0137309507232923,239.4071000991,0.0030866545486075,inf,0.0147253911946928,0.281437125748503,0.0217780126113496,0.430389221556886,motorneuron,GS,8,7,15,40,54,94,247.0,0.001943474018821,990.634223608679,0.0077946229786979,inf,0.007044483778894,0.284313725490196,0.0100563582670821,0.43218954248366
235,VA03,motorneuron,GS,10,7,17,38,48,86,98.0,0.0012635053247724,144.231699104416,0.0018595665287694,inf,0.0175351786742742,0.328358208955224,0.0316046104265108,0.620460199004975,motorneuron,GS,11,7,18,41,48,89,3095.0,0.0243524376042552,1954.27073292422,0.0153768194136863,inf,0.0053289376107146,0.225165562913907,0.0096255708740542,0.435264900662252
236,VA04,motorneuron,GS,10,7,17,34,37,71,1276.0,0.0164513550449963,1469.61906203331,0.0189476684721037,inf,0.0137828555018867,0.270992366412214,0.0195130308377711,0.38295165394402,motorneuron,GS,9,4,13,33,34,67,6423.0,0.050538192805212,4660.76677622045,0.0366723851715329,inf,0.0055612408112419,0.206666666666667,0.00816055862064,0.315555555555556
237,VA05,motorneuron,GS,9,5,14,20,35,55,15.0,0.000193393672159,85.5920502601905,0.0011035307271626,inf,0.0136804767991245,0.306818181818182,0.0204199317915696,0.458333333333333,motorneuron,GS,8,4,12,19,18,37,48.5,0.000381613319485,939.019176681007,0.0073884994860495,inf,0.0046247348998975,0.285714285714286,0.0065899285431857,0.407407407407407
238,VA06,motorneuron,GS,9,9,18,29,55,84,4165.0,0.0536989763028287,439.486951028081,0.0056662663550202,inf,0.0110043897055146,0.219594594594595,0.0175676716836394,0.393412162162162,motorneuron,GS,6,7,13,25,33,58,3001.0,0.023612815912882,1289.81516340916,0.0101486731140368,inf,0.0044602741084488,0.243243243243243,0.0059812104095819,0.343468468468468
239,VA07,motorneuron,GS,5,8,13,20,50,70,561.0,0.0072329233387483,182.527858115908,0.002353315516824,inf,0.010465891715202,0.177631578947368,0.0137937993958457,0.259539473684211,motorneuron,GS,4,6,10,19,30,49,363.0,0.0028561986592389,107.519076067772,0.0008459940520864,inf,0.0056801067097093,0.232558139534884,0.0071111034684206,0.273255813953488
240,VA08,motorneuron,GS,5,10,15,19,46,65,539.0,0.0069492792862484,267.580871768636,0.0034498964927237,inf,0.0057545169838353,0.106796116504854,0.0067352402018658,0.13794498381877,motorneuron,GS,4,7,11,18,25,43,510.0,0.0040128410914927,125.190972527295,0.0009850421153754,inf,0.0037653641853694,0.160377358490566,0.003934765301457,0.160377358490566
241,VA09,motorneuron,GS,7,10,17,27,36,63,997.333333333333,0.0128585303799971,587.583325481099,0.0075756598009476,inf,0.0058603216961262,0.115671641791045,0.0077471559061854,0.159203980099503,motorneuron,GS,10,7,17,58,13,71,5.0,3.93415793283606e-05,482.359308941424,0.0037953554034984,inf,0.0035529302030018,0.2,0.0072493003853742,0.428395061728395
242,VA10,motorneuron,GS,6,10,16,19,38,57,666.0,0.0085866790438616,592.661173172581,0.0076411280417289,inf,0.0072568153852699,0.142857142857143,0.0125215506044845,0.274719887955182,motorneuron,GS,13,13,26,95,102,197,6062.0,0.0476977307777043,1905.29528498158,0.0149914651196108,inf,0.0056383826238348,0.20625,0.010216212800159,0.453411458333333
243,VA11,motorneuron,GS,12,8,20,39,47,86,553.0,0.0071297800469302,1138.54694245498,0.0146791849417883,inf,0.0109046803744553,0.198924731182796,0.0196178473233464,0.38508064516129,motorneuron,GS,10,7,17,63,79,142,4094.0,0.0322128851540616,160.173792122614,0.0012602979898232,inf,0.0118118781242245,0.435606060606061,0.0175123374702114,0.639835858585859
244,VA12,motorneuron,GS,14,17,31,62,100,162,5127.5,0.0661084035997009,962.08155656308,0.0124040323426817,inf,0.0128285109753441,0.215686274509804,0.0267407148264345,0.482286803610333,motorneuron,GS,15,25,40,62,240,302,1348.0,0.010606489786926,1105.53522945465,0.0086987003859774,inf,0.0062708128306974,0.237354085603113,0.0137408736045073,0.534695201037613
245,VB01,motorneuron,GS,13,16,29,37,75,112,6651.0,0.0857507542353214,1449.08582077122,0.0186829352101702,inf,0.0087249870870992,0.161691542288557,0.0149207771752208,0.327922885572139,motorneuron,GS,3,8,11,7,38,45,1390.0,0.0109369590532842,1280.39759380133,0.0100745727016754,inf,0.0037949180833765,0.245283018867925,0.0054100850698649,0.365723270440252
246,VB02,motorneuron,GS,10,8,18,17,67,84,449.0,0.0057889172532941,687.088666386506,0.0088585733527565,inf,0.0134165731009312,0.25503355704698,0.0203532466137374,0.429362416107383,motorneuron,GS,5,6,11,9,65,74,1399.0,0.0110077738960753,497.094776909685,0.0039112987199012,inf,0.0129217367740365,0.48,0.0171567513509172,0.693333333333333
247,VB03,motorneuron,GS,7,5,12,18,57,75,605.0,0.0078002114437482,75.871860556043,0.0009782091817648,inf,0.0146101000437153,0.206349206349206,0.0209477050374594,0.32010582010582,motorneuron,GS,4,5,9,14,57,71,3946.0,0.0310483744059422,850.924018435037,0.0066953389547338,inf,0.0101809913492254,0.333333333333333,0.0149824415400134,0.565656565656566
248,VB04,motorneuron,GS,7,8,15,10,28,38,22.0,0.0002836440524999,269.317066172648,0.0034722810934819,inf,0.0076252808168952,0.225490196078431,0.0104082914544081,0.34265873015873,motorneuron,GS,4,6,10,5,26,31,8307.0,0.0653620998961382,6116.69536755471,0.0481280912060138,inf,0.0033377478678907,0.297619047619048,0.0042712024054686,0.390873015873016
249,VB05,motorneuron,GS,4,3,7,11,46,57,1.0,1.28929114772698e-05,4.01065786091452,5.17090567663872e-05,inf,0.0316981483254511,0.394736842105263,0.0323517709199026,0.421052631578947,motorneuron,GS,3,5,8,9,48,57,1953.0,0.0153668208856576,4240.47343233979,0.0333653843856403,inf,0.004696630867663,0.269230769230769,0.0059319481857417,0.352564102564103
250,VB06,motorneuron,GS,6,8,14,14,63,77,468.0,0.0060338825713622,863.757338762108,0.011136346906502,inf,0.0123897344713031,0.261363636363636,0.0185160273491285,0.455208333333333,motorneuron,GS,10,8,18,42,63,105,559.0,0.0043983885689107,814.604720145046,0.0064095672437686,inf,0.0032509157536582,0.14,0.0052390009105055,0.247944444444444
251,VB07,motorneuron,GS,8,6,14,9,53,62,35.3333333333333,0.0004555495388635,132.386472774859,0.0017068470742742,inf,0.0064775934428763,0.191011235955056,0.0087969076598094,0.243445692883895,motorneuron,GS,8,12,20,12,53,65,2258.0,0.0177666572246876,1602.21470608931,0.0126067313921357,inf,0.0043381536433663,0.256756756756757,0.0067860967105303,0.463333333333333
252,VB08,motorneuron,GS,5,5,10,7,42,49,24.6666666666667,0.0003180251497726,248.530992124022,0.003204288080813,inf,0.0074030755871445,0.170454545454545,0.0109363346606154,0.21780303030303,motorneuron,GS,8,12,20,33,113,146,2672.0,0.0210241399930759,1501.00671079603,0.0118103949170367,inf,0.0076061990993274,0.313513513513514,0.0111225804206894,0.556531531531531
253,VB09,motorneuron,GS,2,5,7,2,42,44,0.0,0.0,162.706781748486,0.0020977641338346,inf,0.0137869796560231,0.275,0.0190906347760764,0.379166666666667,motorneuron,GS,13,9,22,38,76,114,382.0,0.0030056966606867,304.726241508421,0.0023976823207473,inf,0.0057286308607772,0.241150442477876,0.0086603413826031,0.427064896755162
254,VB10,motorneuron,GS,2,5,7,7,36,43,73.0,0.0009411825378406,20.7944149399662,0.0002681005510426,inf,0.0306330701167348,0.5,0.0343365578888641,0.587719298245614,motorneuron,GS,14,9,23,52,45,97,6.0,4.72098951940327e-05,269.169660198481,0.0021179119078972,inf,0.0059487098528225,0.301619433198381,0.0089363694568116,0.481443994601889
255,VB11,motorneuron,GS,5,7,12,11,51,62,2.5,3.22322786931745e-05,86.1476239355539,0.0011106936893782,inf,0.0209659826904018,0.436507936507937,0.0296799502243354,0.672619047619048,motorneuron,GS,9,5,14,42,18,60,0.0,0.0,111.885977354911,0.0008803542107678,inf,0.0101197187636552,0.471590909090909,0.0129812291933275,0.638257575757576
256,VD01,motorneuron,GS,11,3,14,70,15,85,4522.0,0.058301745700214,266.948784416365,0.0034417470464449,inf,0.0148555013839605,0.224719101123595,0.0144368752382552,0.234082397003745,motorneuron,GS,4,3,7,28,15,43,1366.0,0.0107481194725081,541.188819974546,0.00425824457853,inf,0.0089446969137602,0.447368421052632,0.0075269749116034,0.421052631578947
257,VD02,motorneuron,GS,13,5,18,119,19,138,1599.0,0.0206157654521544,663.014474425057,0.0085481869269108,inf,0.0164735300903494,0.285234899328859,0.0256420332858415,0.46923937360179,motorneuron,GS,9,4,13,113,18,131,1489.0,0.0117159223239858,244.110447149424,0.0019207381042821,inf,0.0103326369473736,0.386666666666667,0.0170987712948501,0.618555555555556
258,VD03,motorneuron,GS,14,4,18,142,13,155,397.0,0.0051184858564761,372.927196164089,0.00480811732761,inf,0.0128964735393138,0.196666666666667,0.0189435902345455,0.307777777777778,motorneuron,GS,9,4,13,132,13,145,1126.0,0.0088597236647468,734.394346540572,0.005778446688545,inf,0.0078411698176505,0.253333333333333,0.0113632690948784,0.388888888888889
259,VD04,motorneuron,GS,15,2,17,110,3,113,272.0,0.0035068719218173,576.917844629845,0.0074381507004698,inf,0.0112729656136961,0.190298507462687,0.018544485279774,0.307462686567164,motorneuron,GS,11,2,13,91,3,94,347.0,0.0027303056053882,710.801143715229,0.0055928079164324,inf,0.0054380427136068,0.217105263157895,0.0085982207495771,0.331140350877193
260,VD05,motorneuron,GS,13,6,19,91,8,99,556.0,0.007168458781362,1205.38842948565,0.0155409663170837,inf,0.0076894597041771,0.193452380952381,0.0112049651117324,0.293501984126984,motorneuron,GS,9,4,13,79,6,85,2282.0,0.0179554968054638,1186.0519780601,0.009332231596482,inf,0.0027712746592958,0.173333333333333,0.0026379299608257,0.18
261,VD06,motorneuron,GS,14,5,19,114,12,126,2990.0,0.0385498053170367,1718.17904765569,0.0221523303635245,inf,0.0102091326255793,0.178571428571429,0.0166734365182775,0.316964285714286,motorneuron,GS,10,2,12,105,4,109,1189.0,0.0093554275642841,2777.32680963998,0.0218528846004468,inf,0.0029339686026871,0.1171875,0.003243876213868,0.127604166666667
262,VD07,motorneuron,GS,10,4,14,112,6,118,352.5,0.0045447512957376,391.579525983889,0.0050486001648215,inf,0.0103146470585439,0.179775280898876,0.0125530588898451,0.221910112359551,motorneuron,GS,8,3,11,103,5,108,720.5,0.0056691215812167,514.241750039722,0.0040462165206285,inf,0.0046319062363149,0.19811320754717,0.0072794751168517,0.32248427672956
263,VD08,motorneuron,GS,7,5,12,62,11,73,1071.0,0.013808308192156,859.727323341129,0.0110843882744273,inf,0.0069130322547862,0.125,0.0089649730687523,0.153645833333333,motorneuron,GS,10,5,15,76,7,83,724.0,0.0056966606867466,601.464768568578,0.0047325147811709,inf,0.0028348645747663,0.161764705882353,0.0040639489057886,0.237009803921569
264,VD09,motorneuron,GS,11,2,13,73,5,78,525.833333333333,0.0067795226184643,319.709118713509,0.0041219813660492,inf,0.0048509176537819,0.111842105263158,0.0075404461972431,0.16140350877193,motorneuron,GS,12,3,15,92,4,96,975.0,0.0076716079690303,493.468057088016,0.003882762542788,inf,0.005463602626166,0.233009708737864,0.0083807642349779,0.410113268608414
265,VD10,motorneuron,GS,9,2,11,48,3,51,55.0,0.0007091101312498,63.319251574062,0.0008163695053513,inf,0.0050841497458683,0.132075471698113,0.0061798868898063,0.150943396226415,motorneuron,GS,12,4,16,84,16,100,67.0,0.000527177163,102.718166867717,0.000808218982058,inf,0.0072633057881774,0.254237288135593,0.0109878565382586,0.405367231638418
266,VD11,motorneuron,GS,12,5,17,76,8,84,1008.0,0.012996054769088,1644.88345574077,0.0212073367852914,inf,0.0075770937286121,0.149253731343284,0.0135076475258787,0.275310945273632,motorneuron,GS,14,8,22,99,19,118,644.0,0.0050671954174928,1157.21013277386,0.009105294847621,inf,0.0070634979332289,0.3125,0.0103609859519191,0.461495535714286
267,VD12,motorneuron,GS,17,5,22,98,20,118,3382.0,0.0436038266161265,330.310038310033,0.0042586580839848,inf,0.0104153901389637,0.202643171806167,0.0213403570217313,0.415019928676316,motorneuron,GS,14,7,21,66,18,84,4.0,3.14732634626884e-05,170.995502407503,0.0013454466245515,inf,0.0048157299277775,0.223557692307692,0.0090350806537233,0.486378205128205
268,VD13,motorneuron,GS,13,7,20,61,21,82,1087.0,0.0140145947757923,1040.35492970531,0.0134132040136318,inf,0.0159961645852238,0.336898395721925,0.0258829028182786,0.476545253863135,motorneuron,GS,15,7,22,145,26,171,3305.0,0.0260047839360463,250.773315011332,0.0019731636531908,inf,0.0111374160670862,0.381057268722467,0.0185228542611093,0.5924688057041
